"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","SRR17283204","SRR17283205","SRR17283206","SRR17283207","SRR17283208","SRR17283209","SRR17283210","SRR17283211","SRR17283212","SRR17283213","SRR17283214","SRR17283215","SRR17283216","SRR17283217","SRR17283218","SRR17283219","SRR17283220","SRR17283221","SRR17283222","SRR17283223","SRR17283224","SRR17283225","SRR17283227","SRR17283228","SRR17283229","SRR17283230","SRR17283231","SRR17283232","SRR17283235","SRR17283236","SRR17283237","SRR17283238","SRR17283239","SRR17283240","SRR17283241","SRR17283243","SRR17283244","SRR17283245","SRR17283246","SRR17283247","SRR17283248","SRR17283249","SRR17283251","SRR17283252","SRR17283253","SRR17283254","SRR17283255","SRR17283256","SRR17283280","SRR17283281","SRR17283282","SRR17283283","SRR17283284","SRR17283285","SRR17283286","SRR17283287","SRR17283288","SRR17283289","SRR17283290","SRR17283291","SRR17283292","SRR17283293","SRR17283294","SRR17283295","SRR17283296","SRR17283297","SRR17283298","SRR17283299","SRR17283300","SRR17283301","SRR17283302","SRR17283303","SRR17283304","SRR17283305","SRR17283306","SRR17283307","SRR17283308","SRR17283310"
"1","ENSG00000165617",68.9093164483484,1.12504718861079,0.194345446622987,5.78890428440693,7.08470523192553e-09,0.00015640903740522,"DACT1",93.6362457633946,118.511616574004,71.9674724584458,42.9727340333134,47.4262229995396,101.227841560944,18.8397937037225,10.5921859092223,64.4139361652841,67.2280430279392,20.4579521094189,0,55.6161958912962,52.0464800549357,181.150274426381,106.798626345973,0,41.5447558457413,263.218670006865,29.410937747713,60.4747233098359,50.447058184971,41.4571196717891,44.2839565718746,44.1837938665104,13.5831163035718,106.425266097229,29.0369388044565,149.798291395983,93.7375356160568,31.1179701706798,77.2815518246461,115.811032288132,42.5653641016026,59.9197316127711,87.4451638516987,117.94431609714,74.3214811947992,42.0080481728126,94.6034038253738,35.7389162050211,47.8333288740292,72.290489537377,43.2481957567228,15.5190273574767,40.1779282856355,66.0449325671891,41.5354797517236,31.1701061597566,33.7487240495392,41.7334387390679,61.4680013959303,53.2473841546556,84.9593044151084,65.3078206870186,183.245207219819,53.3937138190269,45.580311443254,44.0382834349719,33.7285425062429,26.4834619298657,151.960609837059,88.2149098532495,36.0735774163375,25.9464456802632,36.8898887575136,95.7304640729741,63.2917049066339,117.342134252004,182.869537859982,30.484023506569,231.033378756301,19.925801206967,75.8598852425792,43.6839355452283,236.68379747038,34.3650848968036,20.5730578348323
"2","ENSG00000120833",222.259738860686,0.716645262475088,0.131254790963906,5.45995507830385,4.76255070972341e-08,0.000219180765539523,"SOCS2",274.768655600781,374.527095967845,225.03261910514,155.362961505056,218.160625797882,264.37174155237,96.5539427315779,67.5251851712919,190.612668244208,223.759008884037,114.79184239174,174.352163231559,122.137528231866,184.305770547478,222.088189550987,258.704747049252,114.554072755914,184.643359314406,682.908750433757,119.277691976836,212.025837146533,183.443847945349,183.711942074987,218.467519087915,225.521447860314,113.758599042414,320.723761095732,116.147755217826,392.457967051013,355.495182242027,81.9439881161234,264.704527903315,352.48834033729,212.066724720485,252.943599861545,263.621449847033,255.890884631807,348.739257914058,255.382261114083,302.965446134978,146.063396663999,222.159238548269,253.452198257551,168.317302404543,144.677384074541,129.056375705375,225.286603312523,124.606439255171,219.749248426284,300.803844789371,153.840911430289,314.169784912532,132.259631609951,347.067796759592,165.190369973047,618.17660266927,142.383236850738,121.302441744144,304.598127091889,286.692611303064,90.2599620875016,498.928691683448,258.298333167428,158.6092213385,59.4037045837605,208.359556871142,287.191392218922,159.108313723621,243.525114235324,305.911387407747,104.004315493,170.76380168944,125.894834898564,198.680651825803,188.868780151428,325.440221521772,178.155834859745,74.0630082053964
"3","ENSG00000167914",15.8763575942023,1.54779639559236,0.276260190172015,5.60267621125076,2.11067283079194e-08,0.000219180765539523,"GSDMA",3.07004084470146,9.11627819800029,22.5569689795129,4.40745990085265,12.0721294907919,21.6214807217551,10.9898796605048,5.29609295461113,63.099366039462,7.02382539097872,4.54621157987087,0,15.2671910289833,11.6339190711033,4.09379151246059,11.9402190945809,5.4549558455197,81.9354906957676,10.4922520106723,0,1.45722224842978,9.17219239726745,9.75461639336213,16.2374507430207,3.6819828222092,3.39577907589295,86.8777682426363,21.2465405886267,8.81166419976368,0,7.26085970649194,2.4340646243983,14.706162830239,0,9.14805062790398,82.3013306839517,17.9330539095067,0,12.0022994779465,11.3367715327927,32.6311843611062,8.50370291093853,77.5163080581512,12.8575717114581,13.5165722145765,62.0931618959822,8.07215842487867,0,21.8190743118296,19.0753657671309,9.00132992411268,6.82977793288114,12.0236028736319,25.3070268470536,13.0615641374037,16.5583018572126,5.93263486878076,12.4978273312148,5.76691806886536,12.2120584936397,7.02622459363785,10.3727378728368,51.7231305974089,5.15336820233394,6.14521081900971,45.0876418147389,6.24329113519396,10.548617484439,5.6259927381098,15.8035403088873,10.7590671199655,10.0449295111435,11.7743370768442,12.3852873865435,11.5633947031487,10.4097040554102,1.80868867877913,8.22922313393294
"4","ENSG00000187627",25.4455262873958,1.40746487955628,0.258127535567041,5.45259488285291,4.96400701045257e-08,0.000219180765539523,"RGPD1",64.4708577387307,129.906964321504,46.725150028991,6.61118985127898,12.9344244544199,70.761209634835,16.4848194907572,10.5921859092223,40.7516739004859,27.0918979366322,38.6427984289024,0,23.9913001884023,33.0648226231356,41.9613630027211,50.4142583993414,10.9099116910394,5.77010497857518,51.0927054432737,1.63394098598405,13.115000235868,0,0,19.9277804573436,10.1254527610753,8.48944768973239,11.5837024323515,9.91505227469248,70.4933135981095,96.390484737266,38.3788298771717,31.6428401171779,92.3730852774385,10.6413410254007,28.8163594778975,10.287666335494,32.4174436056467,5.71703701498456,17.3366548014782,10.9458483764895,6.21546368782975,25.5111087328156,10.4516370415485,2.33774031117421,8.00982057160089,17.0451816969363,4.40299550447927,0,9.35103184792699,60.1607689578743,14.7294489667298,20.4893337986434,16.0314704981759,18.0764477478954,9.21992762640263,22.0777358096168,21.093812866776,5.88133050880697,61.339037641568,23.2610637974089,3.24287288937132,3.63045825549287,30.7800225027525,17.7504904747058,9.55921682957066,49.8696644314536,19.7704219281142,16.7019776836951,45.8116551531798,31.6070806177746,17.9317785332759,80.3594360891483,10.8686188401638,23.7384674908751,2.56964326736637,35.0642662919081,2.7130330181687,24.6876694017988
"5","ENSG00000204528",9.42916776330727,-1.9305482934766,0.35140063171249,-5.49386688370026,3.93226937256428e-08,0.000219180765539523,NA,0,10.635657897667,4.83363620989562,13.222379702558,16.3836043089319,6.87956204783118,19.6247851080443,140.346463297195,1.31457012582213,8.0272290182614,68.1931736980631,21.7940204039449,2.18102728985475,1.22462306011613,7.16413514680604,7.29680055779942,60.0045143007167,6.92412597429022,0,1.63394098598405,7.2861112421489,18.3443847945349,3.25153879778738,5.90452754291661,0.9204957055523,18.6767849174113,2.89592560808788,4.95752613734624,1.35564064611749,0,0,3.04258078049788,6.43394623822955,3.04038315011447,10.0628556906944,3.85787487581023,8.27679411208,11.4340740299691,3.33397207720735,6.64569365715436,0,0,3.48387901384949,14.0264418670452,31.0380547149534,4.87005191341037,3.66916292039939,0,6.23402123195133,1.46733582824084,4.90981632224328,9.10637057717485,13.7412604270079,0,5.37829111540153,2.20777358096168,6.59181652086752,2.94066525440348,3.66985695291432,2.32610637974089,8.10718222342829,3.63045825549287,1.58659909808003,6.87115760311191,9.55921682957066,0.683146088102105,4.16219409012931,4.39525728518291,3.2148529932056,2.25764861555533,34.0703792132242,0,2.71715471004096,2.06421456442392,5.13928653473274,7.12242909054383,2.7130330181687,4.11461156696647
"6","ENSG00000211950",112.198163890353,-1.83333514509495,0.338405904413407,-5.41756252235862,6.04170253940377e-08,0.000222304444937362,"IGHV1-24",4.60506126705219,26.5891447441675,64.4484827986082,13.222379702558,378.547489032689,11.7935349391392,25.9047163426185,127.106230910667,60.4702257878178,33.1123197003283,21.5945050043866,626.578086613416,101.417768978246,9.18467295087101,60.3834248087937,23.2170926839072,51.8220805324371,50.7769238114616,57.9354784937122,753.246794538649,74.3183346699188,0,31.7025032784269,151.303518287238,86.5265963219162,1446.6018863304,59.3664749658015,29.0369388044565,96.9283061974005,15.9176947272549,10.3726567235599,26.1661947122817,40.9015153716021,15.962011538101,26.9867493523168,12.8595829193674,24.1406494935667,28.5851850749228,30.6725431103076,54.3383187261444,32.6311843611062,36.1407373714888,86.226005592775,22.208532956155,66.5816335014324,30.4378244588148,38.1592943721537,41.5354797517236,52.9891804715863,48.4220823319476,67.9191257910321,36.4254823086994,23.4746532294718,3.61528954957908,55.3195657584158,27.597169762021,64.5998019045016,194.08390679063,35.12577369218,30.2393829366315,142.686407132338,165.445169071746,79.3299549040013,38.9365597509675,226.689999101247,57.3842714005768,12.4865822703879,309.426112876877,113.323568010497,21.4476618477757,358.635570665518,190.853660711727,121.366243715163,401.489732780453,66.8107249515256,33.968507970286,623.997594178801,28.8022809687653
"7","ENSG00000215030",2069.77539146051,1.18124598871595,0.225386845746944,5.24097129449255,1.5973356512091e-07,0.000503776845310619,"RPL13P12",756.76506821891,737.65884418819,630.520990046384,1269.34845144556,954.560524736189,691.887383096164,492.189610509751,2146.24166985616,2433.26930289675,4136.02975165919,2220.82435676692,3846.64460129627,3546.35037330383,2350.05165236286,6001.49835726723,593.694227202771,878.247891128671,1047.85106410925,1494.00544934573,584.950872982291,818.230292493321,2847.96573935154,1212.82397157469,1025.91166058176,1241.74870679005,774.237629303594,3154.38696860972,478.755381263722,809.317465732141,485.489689181275,1812.10312960592,1495.12419553666,3736.28449405759,747.934254928161,3787.75036248364,2348.1598410765,726.28868333502,1166.27555105685,8271.58472355144,663.787519402829,786.256156510463,9547.53244325624,999.002307221342,1062.50297142868,510.125447653832,942.355045244906,815.288000912745,602.264456399992,2965.83560110084,6993.32255739582,2466.36439920688,1935.10374764966,563.964230025116,2724.12067560784,660.761479892188,4227.88640754162,515.48005193184,454.332781805338,2834.70236348682,1979.51652915949,410.763899320367,2668.9054546809,3407.06290321705,1938.81163701141,383.051474384939,4883.12823775384,1493.18712983389,981.021426052825,3181.90075002524,6262.71725955049,751.34152054426,3264.60209112165,3546.79261484013,888.644369984499,1052.26891798653,5267.85813119838,637.562759269645,2419.39160137628
"8","ENSG00000275895",56.9962676796739,-1.71457319983678,0.332579258251574,-5.15538223535221,2.53114076385885e-07,0.000698499933046398,"LOC102724594",39.910530981119,58.4961184371685,41.8915138190953,25.3428944299028,692.422855793279,11.7935349391392,10.9898796605048,52.9609295461113,15.7748415098655,55.1871995005471,23.8676107943221,43.5880408078898,343.511798152123,7.34773836069681,71.6413514680604,7.96014606305391,504.583415710572,19.6183569271556,28.7396468118415,491.8162367812,46.631111949753,41.2748657877035,12.1932704917027,19.189714514479,38.6608196331966,10.1873372276789,5.79185121617575,8.49861623545069,35.2466567990547,22.992225717146,44.6024239113076,29.2087754927796,23.4379470106933,22.8028736258586,25.6145417581312,28.2910824226084,6.20759558406,22.8681480599382,14.0026827242709,50.4290871631125,8.5462625707659,10.6296286386732,17.4193950692475,25.7151434229163,11.0135032859512,20.6977206319941,32.2886336995147,0,12.4680424639027,41.0854031907434,20.457568009347,607.850236026421,222.150376903294,36.1528954957908,59.1612022694169,15.4544150667318,27.6856293876436,49.9913093248592,27.7860597863513,12.2120584936397,201.598597955917,22.8200233202409,26.6548648477444,12.5971222723718,16.3872288506926,41.6719113742284,29.1353586309052,29.0086980822072,20.092831207535,144.489511395541,12.5522449732931,20.0898590222871,13.5857735502048,25.802682055299,2.56964326736637,26.2981997189311,60.591070739101,8.22922313393294
"9","ENSG00000185304",102.252885280548,1.1631782670371,0.228806288956313,5.08368136357998,3.70188763283143e-07,0.00090807303633355,"RGPD2",282.443757712535,382.883684316012,54.2441396888286,17.6298396034106,43.1147481813997,206.386861434935,33.7546303858362,123.134161194709,181.410677363453,186.633074674578,180.711910299867,103.521596918738,115.594446362302,72.86507207691,103.36823568963,269.318275133324,27.2747792275985,60.0090917771819,94.4302680960505,9.80364591590432,45.1738897013232,91.7219239726745,8.12884699446844,62.735605143489,46.024785277615,79.8008082834844,113.665080117449,50.2834793930833,158.609955595746,492.564220171166,262.428215106066,53.5494217367626,70.773408620525,31.924023076202,68.1529771778847,97.7328301871926,213.12744838606,11.4340740299691,38.6740760956053,75.4481691665171,33.4081173220849,32.9518487798868,63.5807920027532,22.208532956155,24.0294617148027,202.10715440653,49.9006157174317,0,24.9360849278053,139.396903682879,50.7347686631806,127.489188080448,41.2237812810237,77.7287253159503,90.6626216596258,61.817660266927,49.4386239065064,19.8494904672235,306.170922928852,53.5004467340404,27.5644195596562,109.432384558428,257.34637370858,64.1308042957112,64.1833129985459,274.624727417046,142.555147586929,75.598425305146,127.790406479923,129.814795394432,93.2452483730346,20.0898590222871,156.689254945695,82.052528935851,29.5508975747132,132.038877755466,39.791150933141,57.6045619375305
"10","ENSG00000167034",129.475651679357,1.50167902001371,0.299511621378542,5.01375877537583,5.33768977308763e-07,0.00117840177120456,"NKX3-1",21.4902859129102,382.883684316012,55.8553517587938,67.213763488003,81.0557265810314,232.922315047998,36.1096045988015,10.5921859092223,24.9768323906204,20.0680725456535,10.2289760547095,10.8970102019724,16.3577046739106,50.2095454647615,51.1723939057574,161.192957776842,49.0946026096773,175.411191348685,192.966200022364,55.5539935234578,30.6016672170254,55.0331543836047,30.8896185789801,59.7833413720307,23.0123926388075,32.2599012209831,26.0633304727909,282.578989828736,233.170191132208,33.6040222019826,25.9316418088998,23.1236139317839,333.186501622602,10.6413410254007,203.086723939468,28.2910824226084,248.993556205073,40.0192591048919,150.695537889772,51.2109334757189,606.0077095634,273.1814560139,324.871718041465,93.5096124469682,44.5546269295299,213.064771211704,316.281843738428,228.44513863448,162.863804684728,27.8793807365759,496.709751266945,305.063414335358,150.008759661503,213.302083425166,91.430948961826,99.3498111432756,122.607787288136,22.790155721627,46.1353445509229,17.4457978480566,24.3215466702849,167.519716646314,149.457635039138,10.3067364046679,31.4088552971607,94.2741601580904,339.218818345539,115.155740871792,575.458685783802,51.9259181577726,25.1044899465862,713.189995291191,28.0772653370899,116.628122889952,14.133037970515,56.9794327243507,36.1737735755827,65.8337850714635
"11","ENSG00000224515",5.08210842136338,-3.07290055982827,0.632989628365988,-4.85458279586779,1.20640458133455e-06,0.00242125399473845,NA,1.53502042235073,0,47.7992914089678,0,20.6950791270718,0.982794578261597,0,6.62011619326391,2.62914025164425,0,1.13655289496772,0,0,0,0,1.32669101050899,0,1.15402099571504,0.912369740058459,3.26788197196811,22.5869448506616,41.2748657877035,0,2.9522637714583,21.1714012277029,40.7493489107155,1.44796280404394,0,0,0.884316373736385,3.11179701706798,17.0384523707881,0,0.760095787528619,0.914805062790398,1.28595829193674,2.06919852802,5.71703701498456,0,41.0469314118357,0,0,0.870969753462373,0,0.500613785725056,2.43502595670518,0,0,3.89626326996958,2.93467165648167,0,0,0.572552517791996,5.42293432436862,0,1.10388679048084,0,0,0,0,0.540478814895219,0.518636893641838,1.26927927846402,0,4.09680721267314,1.36629217620421,2.08109704506465,0,2.4111397449042,0,75.3134698397587,0,0,0,0,0,0,0
"12","ENSG00000177519",8.19287592656941,3.24470593635136,0.672269489711825,4.82649590083619,1.38956252654802e-06,0.00255644765821672,"RPRM",0,3.03875939933343,1.0741413799768,2.20372995042633,0,29.4838373478479,0,0,2.62914025164425,0,0,0,0,4.89849224046454,133.048224154969,23.8804381891617,0,2.30804199143007,13.6855461008769,0,3.64305562107445,0,0,0,3.6819828222092,0,0,0,10.8451251689399,3.53726549494554,0,16.4299362146885,0,0,0,2.57191658387349,16.55358822416,0,0,0.781846312606395,0,0,7.83872778116136,0,1.00122757145011,7.30507787011555,0,0,2.33775796198175,5.86934331296334,16.3660544074776,9.10637057717485,0,10.8458686487372,0,7.72720753336588,2.63672660834701,5.88133050880697,19.3978153225471,1.16305318987044,1.08095762979044,12.4472854474041,1.90391891769603,0,0,3.41573044051052,8.32438818025862,0,1.6074264966028,130.943619702209,0,0,0,0,0,105.740678036535,1.80868867877913,0
"13","ENSG00000143552",14.7100266870042,1.75108122025982,0.367092380730762,4.77013774236879,1.84099987412204e-06,0.00312644263238402,"NUP210L",3.07004084470146,3.79844924916679,5.37070689988402,4.40745990085265,6.89835970902395,109.090198187037,1.56998280864354,3.97206971595835,5.2582805032885,3.01021088184803,2.27310578993544,5.44850510098622,8.72410915941901,3.06155765029034,3.07034363434544,134.659137566662,5.4549558455197,2.30804199143007,3.64947896023384,0,5.10027786950423,22.9304809931686,3.25153879778738,4.42839565718746,3.6819828222092,3.39577907589295,1.44796280404394,2.83287207848356,7.45602355364619,2.65294912120916,10.3726567235599,2.4340646243983,90.9943825121036,1.52019157505724,5.94623290813759,2.57191658387349,89.6652695475334,0,5.33435532353176,6.64569365715436,6.21546368782975,3.18888859160195,3.48387901384949,7.01322093352262,5.50675164297561,6.08756489176296,8.07215842487867,0,12.4680424639027,29.3467165648167,13.911146246356,13.6595558657623,7.44318273129595,19.884092522685,16.1348733462046,24.2855093905785,23.0713578230363,20.5846567808244,2.09706111595104,6.39679254428744,4.32383051916175,2.59318446820919,3.80783783539206,6.29856113618592,5.46240961689752,4.78202261671473,9.36493670279095,4.39525728518291,114.127281258799,2.25764861555533,3.58635570665518,140.62901315601,7.24574589344256,4.64448276995383,3.85446490104955,1.64363748243319,11.7564764120644,0
"14","ENSG00000135643",29.413597075893,0.743730230945975,0.156589410394626,4.74955636573174,2.03863371372148e-06,0.00321477974984494,"KCNMB4",41.4455514034698,31.1472838431676,23.6311103594897,26.4447594051159,54.3245827085636,27.5182481913247,10.9898796605048,5.29609295461113,13.1457012582213,26.0884943093495,6.81931736980631,21.7940204039449,15.2671910289833,7.96004989075487,56.2896332963331,24.5437836944162,16.3648675365591,56.5470287900368,40.1442685625722,26.1430557757449,15.3008336085127,9.17219239726745,30.0767338795332,39.8555609146871,17.4894184054937,3.39577907589295,28.9592560808788,19.1218865297641,45.4139616449359,29.1824403333007,6.22359403413595,40.162066302572,45.0376236676068,25.843256775973,27.9015544151071,10.287666335494,28.96877939228,22.8681480599382,50.0095811581102,31.664775660559,42.7313128538295,38.2666630992234,60.0969129889038,22.208532956155,15.5190273574767,46.2654931773985,41.8284572925531,0,26.4945902357931,36.6833957060209,29.4588979334597,31.872297020112,22.3295481938878,48.8064089193176,20.7448371594059,112.596452629046,25.0489027792966,19.8494904672235,34.6015084131922,23.2610637974089,18.9167585213327,51.345052470542,33.3185810596806,18.8956834085578,14.338825244356,44.4044957266368,22.8920674957112,17.5810291407316,34.5596696769602,27.091783386664,17.9317785332759,60.2695770668612,39.8516024139341,33.0274330307828,20.557146138931,39.9951787392077,25.3216415029079,16.4584462678659
"15","ENSG00000246985",61.0799013734368,0.634567126444714,0.139849340465467,4.53750532060183,5.69235947382717e-06,0.00837801467357883,"SOCS2-AS1",79.821061962238,85.8449530311694,41.8915138190953,49.5839238845924,45.7016330722836,60.933263852219,40.8195530247321,30.452534489014,46.0099544037744,77.262079300766,18.1848463194835,65.3820612118347,55.6161958912962,33.6771341531937,54.2427375401028,37.8106937995061,54.549558455197,71.5493017343322,116.783326727483,31.044878733697,48.8169453223976,151.341174554913,63.4050065568539,29.522637714583,54.3092466275857,42.4472384486619,70.950177398153,43.2012991968744,134.208423965631,72.5139426463836,38.3788298771717,38.3365178342733,93.2922204543284,27.3634483510303,41.1662278255679,51.4383316774698,60.6964901552534,45.7362961198765,56.677525312525,62.1567818522084,35.7389162050211,58.4629575127024,97.5486123877858,63.1189884017036,47.5583096438803,45.0479801990459,47.6991179651921,83.0709595034472,51.4306751635984,129.125552885194,61.372704028041,145.701929234798,46.3767539411517,61.4599223428444,40.7213470166116,219.673471305687,42.1876257335521,34.5528167392409,62.9118334785312,63.9679254428744,21.6191525958088,119.286485537623,53.6270495151049,44.0899279533014,17.7528312549169,66.2651705459041,53.0679746491487,54.5011903362681,64.297059864112,86.9194716988803,50.2089798931725,90.4043656002918,67.928867751024,30.4471648252529,51.3928653473274,74.5115658703047,48.8345943270366,8.22922313393294
"16","ENSG00000156510",132.100370994864,0.662497804260033,0.148079806824621,4.47392401750407,7.67970414142202e-06,0.00997322519589259,"HKDC1",139.686858433917,116.232547024504,111.173632827599,187.317045786238,110.373755344383,119.900938547915,104.403856774796,51.6369063074585,163.006695601944,44.1497596004377,102.289760547095,49.036545908876,27.2628411231844,140.831651913355,298.846780409623,87.561606693593,103.644161064874,122.326225545794,249.989308776018,94.7685771870751,71.4038901730592,82.549731575407,237.362332238479,109.233759543957,115.98245889959,52.6345756763408,188.959145927734,82.8615082956443,146.409189780689,87.5473209999021,23.8571104641878,58.4175509855593,203.588441681121,109.453793404121,189.364647997612,177.462244287271,111.73672051308,211.530369554429,259.383027606732,69.1933986656659,93.2319553174462,226.411090003738,176.806859952862,199.876796605395,107.131350145162,166.799278034305,174.652155011011,228.44513863448,84.9385392853368,61.6281047861151,79.3753638762664,161.638077744854,84.1652201154234,204.263859551218,90.6626216596258,194.284075124628,66.5773468607619,85.279292377701,77.5912612901885,62.8048722530039,163.224602098356,270.209821587398,126.29328820717,53.2514714241173,82.618945455575,82.6606766603547,134.23075940667,114.276689414756,235.48798175231,300.267265868859,102.211137639673,120.539154133722,184.766520282785,122.304712942117,151.608952774616,273.939580405532,67.8258254542175,78.1776197723629
